,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
2053,300353,东土科技,0.03,0.41,66.5872,0.1181,0.0022,28.2351,0.5276
2054,002080,中材科技,0.03,0.2,22.0485,0.9333,0.0023,457.6294,1.1440000000000001
2055,002529,海源机械,0.03,0.59,27.9428,0.3015,0.0018,50.2932,0.3143
2056,600103,青山纸业,0.03,0.11,10.4716,0.4887,0.0004,427.7792,0.4028
2057,002043,兔宝宝,0.03,0.14,14.8101,0.2902,0.0006,199.9428,0.4253
2058,300352,北信源,0.03,0.66,94.0236,0.1881,0.0028,28.2663,0.4237
2059,600618,氯碱化工,0.03,0.07,11.075,0.9793,0.0008,1362.4639,1.1781
2060,002246,北化股份,0.02,0.05,7.6837,0.1399,0.0007,265.9918,1.3441
2061,600022,山东钢铁,0.02,0.01,3.6966,2.5934,0.0004,17583.7333,2.7319
2062,002427,*ST尤夫,0.02,0.07,13.2699,0.2016,0.0008,268.2867,1.1263
